ID,Language,Subscription_Type,Subscription_Event_Type,Purchase_Store,Purchase_Amount,Currency,Subscription_Start_Date,Subscription_Expiration,Demo_User,Free_Trial_User,Free_Trial_Start_Date,Free_Trial_Expiration,Auto_Renew,Country,User_Type,Lead_Platform,Email_Subscriber,Push_Notifications,Send_Count,Open_Count,Click_Count,Unique_Open_Count,Unique_Click_Count,Currency_Ex_Rate,Purchase_Amount_in_USD,Subscription_Length,  USD_per_day  ,,
15088,FRA,Limited,RENEWAL,Web,79,USD,4/18/19,1/25/20,No,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,91,0,0,0,0,1,$79.00,282, $0.28 ,,
20118,DEU,Limited,RENEWAL,Web,79,USD,7/29/19,5/6/20,Yes,No,NULL,NULL,No,US/Canada,Consumer,App,Yes,Yes,3,0,0,0,0,1,$79.00,282, $0.28 ,,
32211,RUS,Limited,RENEWAL,Web,79,USD,2/4/19,11/13/19,No,No,NULL,NULL,No,US/Canada,Consumer,Web,No,Yes,84,45,25,12,2,1,$79.00,282, $0.28 ,,
5636,ENG,Limited,RENEWAL,Web,79,USD,2/11/19,11/21/19,Yes,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,1,0,0,0,0,1,$79.00,283, $0.28 ,,
18759,ENG,Limited,RENEWAL,Web,79,USD,7/2/19,4/10/20,No,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,6,0,0,0,0,1,$79.00,283, $0.28 ,,
12787,ARA,Limited,RENEWAL,Web,79,USD,2/19/19,11/30/19,No,No,NULL,NULL,No,Europe,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,1,$79.00,284, $0.28 ,,
23719,ITA,Limited,RENEWAL,Web,79,USD,8/12/19,5/22/20,No,Yes,8/12/19,8/15/19,Yes,US/Canada,Consumer,Web,Yes,Yes,3,0,0,0,0,1,$79.00,284, $0.28 ,,
25832,NED,Limited,RENEWAL,Web,79,USD,3/30/19,1/8/20,No,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,147,13,0,13,0,1,$79.00,284, $0.28 ,,
38930,DEU,Limited,RENEWAL,Web,79,USD,2/19/19,11/30/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,17,0,0,0,0,1,$79.00,284, $0.28 ,,
39862,ESP,Limited,RENEWAL,Web,79,USD,2/19/19,11/30/19,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,44,0,0,0,0,1,$79.00,284, $0.28 ,,
20291,CHI,Limited,RENEWAL,Web,79,USD,8/7/19,5/18/20,No,Yes,8/7/19,8/10/19,Yes,US/Canada,Consumer,Web,Yes,Yes,4,0,0,0,0,1,$79.00,285, $0.28 ,,
31902,ESP,Limited,RENEWAL,Web,79,USD,12/11/18,9/22/19,No,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,46,0,0,0,0,1,$79.00,285, $0.28 ,,
3318,ENG,Limited,RENEWAL,Web,79,USD,2/18/19,12/1/19,Yes,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,65,0,0,0,0,1,$79.00,286, $0.28 ,,
5353,ESP,Limited,RENEWAL,Web,79,USD,4/21/19,2/1/20,Yes,No,NULL,NULL,No,US/Canada,Consumer,App,No,Yes,96,1,0,1,0,1,$79.00,286, $0.28 ,,
13939,ESP,Limited,RENEWAL,Web,79,USD,6/30/19,4/11/20,No,Yes,6/30/19,7/3/19,No,Other,Consumer,Web,Yes,Yes,8,8,0,1,0,1,$79.00,286, $0.28 ,,
21765,ESP,Limited,RENEWAL,Web,79,USD,1/15/19,10/28/19,No,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,65,0,0,0,0,1,$79.00,286, $0.28 ,,
29763,ESP,Limited,RENEWAL,Web,79,USD,7/19/19,4/30/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,3,2,0,1,0,1,$79.00,286, $0.28 ,,
14420,ENG,Limited,RENEWAL,Web,79,USD,1/22/19,11/5/19,Yes,No,NULL,NULL,No,US/Canada,Consumer,App,Yes,Yes,31,0,0,0,0,1,$79.00,287, $0.28 ,,
26708,FRA,Limited,RENEWAL,Web,79,USD,7/11/19,4/23/20,No,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,3,0,0,0,0,1,$79.00,287, $0.28 ,,
15712,EBR,Limited,INITIAL_PURCHASE,Web,72,EUR,10/21/19,7/27/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,19,19,0,2,0,0.905187,$79.54,280, $0.28 ,,
5559,ALL,Limited,INITIAL_PURCHASE,Web,100.67,USD,3/17/20,3/17/21,No,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,123,5,0,3,0,1,$100.67,365, $0.28 ,,
20836,ALL,Limited,INITIAL_PURCHASE,Web,100.67,USD,3/26/20,3/26/21,No,Yes,3/23/20,3/26/20,Yes,US/Canada,Consumer,Web,Yes,Yes,20,15,14,2,1,1,$100.67,365, $0.28 ,,
23262,ALL,Limited,INITIAL_PURCHASE,Web,100.67,USD,3/18/20,3/18/21,Yes,No,NULL,NULL,Yes,US/Canada,Consumer,App,Yes,Yes,159,8,2,5,1,1,$100.67,365, $0.28 ,,
25803,ESP,Limited,INITIAL_PURCHASE,Web,100.67,USD,3/30/20,3/30/21,No,No,NULL,NULL,Yes,US/Canada,Other,Web,Yes,Yes,2,0,0,0,0,1,$100.67,365, $0.28 ,,
26291,ALL,Limited,INITIAL_PURCHASE,Web,100.67,USD,3/8/20,3/8/21,Yes,No,NULL,NULL,Yes,US/Canada,Consumer,App,Yes,Yes,36,0,0,0,0,1,$100.67,365, $0.28 ,,
26741,ALL,Limited,INITIAL_PURCHASE,Web,100.67,USD,3/14/20,3/14/21,No,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,10,4,0,1,0,1,$100.67,365, $0.28 ,,
32425,ALL,Limited,INITIAL_PURCHASE,Web,100.67,USD,3/10/20,3/10/21,Yes,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,130,7,4,4,2,1,$100.67,365, $0.28 ,,
9707,ESP,Limited,INITIAL_PURCHASE,Web,100.67,USD,10/20/19,10/20/20,Yes,No,NULL,NULL,No,US/Canada,Consumer,App,Yes,Yes,2,1,0,1,0,1,$100.67,366, $0.28 ,,
16232,DEU,Limited,INITIAL_PURCHASE,Web,100.67,USD,8/26/19,8/26/20,No,No,NULL,NULL,Yes,US/Canada,Other,Web,Yes,Yes,NULL,NULL,NULL,NULL,NULL,1,$100.67,366, $0.28 ,,
31597,ALL,Limited,INITIAL_PURCHASE,Web,100.67,USD,2/24/20,2/24/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,6,0,0,0,0,1,$100.67,366, $0.28 ,,
37968,ESP,Limited,INITIAL_PURCHASE,Web,100.67,USD,8/27/19,8/27/20,No,No,NULL,NULL,Yes,US/Canada,Other,Web,Yes,Yes,NULL,NULL,NULL,NULL,NULL,1,$100.67,366, $0.28 ,,
38377,FRA,Limited,INITIAL_PURCHASE,Web,100.67,USD,8/27/19,8/27/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$100.67,366, $0.28 ,,
13883,ALL,Limited,INITIAL_PURCHASE,Web,100.79,USD,3/24/20,3/24/21,Yes,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,5,0,0,0,0,1,$100.79,365, $0.28 ,,
3089,ESC,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/24/20,3/24/21,No,No,NULL,NULL,Yes,Europe,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,0.786705,$101.05,365, $0.28 ,,
3903,ESC,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/19/20,3/19/21,No,No,NULL,NULL,Yes,Europe,Consumer,Web,No,Yes,6,6,6,1,1,0.786705,$101.05,365, $0.28 ,,
5541,ESC,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/21/20,3/21/21,No,No,NULL,NULL,Yes,Europe,Consumer,Web,Yes,Yes,NULL,NULL,NULL,NULL,NULL,0.786705,$101.05,365, $0.28 ,,
8173,ARA,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/17/20,3/17/21,No,No,NULL,NULL,No,Europe,Consumer,Web,Yes,Yes,2,2,1,2,1,0.786705,$101.05,365, $0.28 ,,
10654,ESC,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/29/20,3/29/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.786705,$101.05,365, $0.28 ,,
14099,ESC,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/27/20,3/27/21,No,No,NULL,NULL,Yes,Europe,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,0.786705,$101.05,365, $0.28 ,,
16174,JPN,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/24/20,3/24/21,No,No,NULL,NULL,Yes,Europe,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,0.786705,$101.05,365, $0.28 ,,
17791,ESC,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/22/20,3/22/21,No,No,NULL,NULL,Yes,Europe,Consumer,Web,Yes,Yes,3,0,0,0,0,0.786705,$101.05,365, $0.28 ,,
19234,FRA,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/24/20,3/24/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.786705,$101.05,365, $0.28 ,,
20199,ESC,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/28/20,3/28/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.786705,$101.05,365, $0.28 ,,
21153,DEU,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/25/20,3/25/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.786705,$101.05,365, $0.28 ,,
21509,ESC,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/22/20,3/22/21,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,1,1,0,1,0,0.786705,$101.05,365, $0.28 ,,
22438,FRA,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/29/20,3/29/21,No,No,NULL,NULL,No,Europe,Consumer,Web,No,Yes,1,0,0,0,0,0.786705,$101.05,365, $0.28 ,,
23431,FRA,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/31/20,3/31/21,Yes,No,NULL,NULL,No,Europe,Consumer,App,No,Yes,59,2,0,2,0,0.786705,$101.05,365, $0.28 ,,
24554,CHI,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/25/20,3/25/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.786705,$101.05,365, $0.28 ,,
26179,ESC,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/27/20,3/27/21,No,No,NULL,NULL,Yes,Europe,Consumer,Web,Yes,Yes,NULL,NULL,NULL,NULL,NULL,0.786705,$101.05,365, $0.28 ,,
28829,SVE,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/28/20,3/28/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.786705,$101.05,365, $0.28 ,,
30223,ESC,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/21/20,3/21/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.786705,$101.05,365, $0.28 ,,
30396,ITA,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/22/20,3/22/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.786705,$101.05,365, $0.28 ,,
31359,HEB,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/17/20,3/17/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.786705,$101.05,365, $0.28 ,,
32199,ESC,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/28/20,3/28/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.786705,$101.05,365, $0.28 ,,
32233,ESC,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/23/20,3/23/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.786705,$101.05,365, $0.28 ,,
33547,ESC,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/20/20,3/20/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.786705,$101.05,365, $0.28 ,,
36281,FRA,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/22/20,3/22/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.786705,$101.05,365, $0.28 ,,
36610,ESC,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/21/20,3/21/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.786705,$101.05,365, $0.28 ,,
38074,ARA,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/22/20,3/22/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.786705,$101.05,365, $0.28 ,,
38785,ESC,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/29/20,3/29/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.786705,$101.05,365, $0.28 ,,
39858,TUR,Limited,INITIAL_PURCHASE,Web,79.5,GBP,3/28/20,3/28/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.786705,$101.05,365, $0.28 ,,
1212,FRA,Limited,INITIAL_PURCHASE,Web,79.5,GBP,11/17/19,11/17/20,No,No,NULL,NULL,No,Europe,Consumer,Web,Yes,Yes,4,0,0,0,0,0.786705,$101.05,366, $0.28 ,,
6240,SVE,Limited,INITIAL_PURCHASE,Web,79.5,GBP,8/11/19,8/11/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,Yes,Yes,2,1,0,1,0,0.786705,$101.05,366, $0.28 ,,
9208,ALL,Limited,INITIAL_PURCHASE,Web,101.06,USD,3/31/20,3/31/21,Yes,Yes,3/28/20,3/31/20,No,US/Canada,Consumer,Web,No,Yes,7,7,4,3,2,1,$101.06,365, $0.28 ,,
9208,ALL,Limited,INITIAL_PURCHASE,Web,101.06,USD,3/31/20,3/31/21,Yes,Yes,3/28/20,3/31/20,No,US/Canada,Consumer,Web,Yes,Yes,7,7,4,3,2,1,$101.06,365, $0.28 ,,
30609,ALL,Limited,INITIAL_PURCHASE,Web,101.06,USD,3/26/20,3/26/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,12,12,0,3,0,1,$101.06,365, $0.28 ,,
34922,ALL,Limited,INITIAL_PURCHASE,Web,101.06,USD,3/31/20,3/31/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,1,0,0,0,0,1,$101.06,365, $0.28 ,,
38824,ALL,Limited,INITIAL_PURCHASE,Web,101.06,USD,3/30/20,3/30/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,3,3,0,1,0,1,$101.06,365, $0.28 ,,
14280,ESP,Limited,INITIAL_PURCHASE,Web,101.06,USD,7/31/19,7/31/20,No,No,NULL,NULL,No,US/Canada,Other,Web,Yes,Yes,NULL,NULL,NULL,NULL,NULL,1,$101.06,366, $0.28 ,,
35734,ALL,Limited,INITIAL_PURCHASE,Web,101.15,USD,3/5/20,3/5/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,7,0,0,0,0,1,$101.15,365, $0.28 ,,
36036,TGL,Limited,INITIAL_PURCHASE,Web,101.44,USD,12/15/19,12/15/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,1,1,0,1,0,1,$101.44,366, $0.28 ,,
26448,ALL,Limited,INITIAL_PURCHASE,Web,101.63,USD,3/14/20,3/14/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,2,0,0,0,0,1,$101.63,365, $0.28 ,,
29922,ALL,Limited,INITIAL_PURCHASE,Web,101.63,USD,3/13/20,3/13/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,11,5,0,1,0,1,$101.63,365, $0.28 ,,
37304,ALL,Limited,INITIAL_PURCHASE,Web,101.63,USD,3/1/20,3/1/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,8,3,3,1,1,1,$101.63,365, $0.28 ,,
39366,ALL,Limited,INITIAL_PURCHASE,Web,101.63,USD,3/27/20,3/27/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,12,10,0,3,0,1,$101.63,365, $0.28 ,,
2907,ALL,Limited,INITIAL_PURCHASE,Web,101.63,USD,2/27/20,2/27/21,No,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,7,2,0,1,0,1,$101.63,366, $0.28 ,,
28412,ESP,Limited,INITIAL_PURCHASE,Web,101.63,USD,8/19/19,8/19/20,No,No,NULL,NULL,No,US/Canada,Other,Web,Yes,Yes,NULL,NULL,NULL,NULL,NULL,1,$101.63,366, $0.28 ,,
36989,FRA,Limited,INITIAL_PURCHASE,Web,101.63,USD,10/17/19,10/17/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$101.63,366, $0.28 ,,
38906,ALL,Limited,INITIAL_PURCHASE,Web,101.63,USD,2/28/20,2/28/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,9,3,0,1,0,1,$101.63,366, $0.28 ,,
10675,ALL,Limited,INITIAL_PURCHASE,Web,101.64,USD,3/29/20,3/29/21,Yes,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,205,38,18,11,1,1,$101.64,365, $0.28 ,,
13335,ALL,Limited,INITIAL_PURCHASE,Web,101.64,USD,3/24/20,3/24/21,Yes,No,NULL,NULL,Yes,US/Canada,Consumer,App,No,Yes,7,0,0,0,0,1,$101.64,365, $0.28 ,,
23024,LAT,Limited,INITIAL_PURCHASE,Web,101.64,USD,3/26/20,3/26/21,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,9,6,6,1,1,1,$101.64,365, $0.28 ,,
5111,ESP,Limited,INITIAL_PURCHASE,Web,101.64,USD,9/2/19,9/2/20,No,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,3,0,0,0,0,1,$101.64,366, $0.28 ,,
10981,ALL,Limited,INITIAL_PURCHASE,Web,101.64,USD,2/20/20,2/20/21,No,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,7,0,0,0,0,1,$101.64,366, $0.28 ,,
20783,LAT,Limited,INITIAL_PURCHASE,Web,101.64,USD,12/31/19,12/31/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,5,0,0,0,0,1,$101.64,366, $0.28 ,,
28531,ALL,Limited,INITIAL_PURCHASE,Web,101.64,USD,2/20/20,2/20/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,6,0,0,0,0,1,$101.64,366, $0.28 ,,
39840,TGL,Limited,INITIAL_PURCHASE,Web,101.64,USD,12/15/19,12/15/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,1,1,0,1,0,1,$101.64,366, $0.28 ,,
28738,ALL,Limited,INITIAL_PURCHASE,Web,101.73,USD,3/6/20,3/6/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,7,0,0,0,0,1,$101.73,365, $0.28 ,,
4358,ESP,Limited,INITIAL_PURCHASE,Web,101.73,USD,8/22/19,8/22/20,No,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,107,0,0,0,0,1,$101.73,366, $0.28 ,,
6762,ALL,Limited,INITIAL_PURCHASE,Web,101.87,USD,3/25/20,3/25/21,No,Yes,3/16/20,3/23/20,Yes,US/Canada,Consumer,Web,Yes,Yes,10,2,0,1,0,1,$101.87,365, $0.28 ,,
10669,ALL,Limited,INITIAL_PURCHASE,Web,101.87,USD,3/20/20,3/20/21,No,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,10,10,0,4,0,1,$101.87,365, $0.28 ,,
15381,ALL,Limited,INITIAL_PURCHASE,Web,101.87,USD,3/11/20,3/11/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,8,6,0,3,0,1,$101.87,365, $0.28 ,,
29444,ALL,Limited,INITIAL_PURCHASE,Web,101.87,USD,3/28/20,3/28/21,Yes,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,5,0,0,0,0,1,$101.87,365, $0.28 ,,
32225,ALL,Limited,INITIAL_PURCHASE,Web,101.87,USD,3/17/20,3/17/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,7,0,0,0,0,1,$101.87,365, $0.28 ,,
32974,ALL,Limited,INITIAL_PURCHASE,Web,101.87,USD,3/19/20,3/19/21,No,Yes,3/16/20,3/19/20,Yes,US/Canada,Consumer,Web,Yes,Yes,8,2,0,2,0,1,$101.87,365, $0.28 ,,
24756,LAT,Limited,INITIAL_PURCHASE,Web,101.87,USD,12/25/19,12/25/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,1,1,0,1,0,1,$101.87,366, $0.28 ,,
24737,CHI,Limited,INITIAL_PURCHASE,Web,101.92,USD,7/5/19,7/5/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$101.92,366, $0.28 ,,
25172,ITA,Limited,INITIAL_PURCHASE,Web,101.92,USD,7/26/19,7/26/20,No,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0,1,$101.92,366, $0.28 ,,
37894,ALL,Limited,INITIAL_PURCHASE,Web,101.97,USD,3/22/20,3/22/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,7,3,0,3,0,1,$101.97,365, $0.28 ,,
23200,LAT,Limited,INITIAL_PURCHASE,Web,101.97,USD,12/25/19,12/25/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,2,0,0,0,0,1,$101.97,366, $0.28 ,,
23840,ALL,Limited,INITIAL_PURCHASE,Web,101.97,USD,2/28/20,2/28/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,7,1,0,1,0,1,$101.97,366, $0.28 ,,
37584,LAT,Limited,INITIAL_PURCHASE,Web,101.97,USD,1/7/20,1/7/21,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,4,0,0,0,0,1,$101.97,366, $0.28 ,,
28986,ESP,Limited,INITIAL_PURCHASE,Web,101.97,USD,3/30/20,4/2/21,No,Yes,3/30/20,4/2/20,Yes,US/Canada,Consumer,Web,Yes,Yes,3,0,0,0,0,1,$101.97,368, $0.28 ,,
3374,ALL,Limited,INITIAL_PURCHASE,Web,102.21,USD,3/6/20,3/6/21,Yes,No,NULL,NULL,Yes,US/Canada,Consumer,App,Yes,Yes,14,0,0,0,0,1,$102.21,365, $0.28 ,,
5340,ALL,Limited,INITIAL_PURCHASE,Web,102.21,USD,3/12/20,3/12/21,No,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,7,1,0,1,0,1,$102.21,365, $0.28 ,,
11330,ALL,Limited,INITIAL_PURCHASE,Web,102.21,USD,3/30/20,3/30/21,No,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,7,7,0,2,0,1,$102.21,365, $0.28 ,,
23248,ALL,Limited,INITIAL_PURCHASE,Web,102.21,USD,3/6/20,3/6/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,9,5,0,3,0,1,$102.21,365, $0.28 ,,
28301,ALL,Limited,INITIAL_PURCHASE,Web,102.21,USD,3/30/20,3/30/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,2,0,0,0,0,1,$102.21,365, $0.28 ,,
29424,ALL,Limited,INITIAL_PURCHASE,Web,102.21,USD,3/5/20,3/5/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,7,0,0,0,0,1,$102.21,365, $0.28 ,,
29471,ALL,Limited,INITIAL_PURCHASE,Web,102.21,USD,3/25/20,3/25/21,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,17,14,4,5,1,1,$102.21,365, $0.28 ,,
34290,ALL,Limited,INITIAL_PURCHASE,Web,102.21,USD,3/27/20,3/27/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,6,0,0,0,0,1,$102.21,365, $0.28 ,,
5867,DEU,Limited,INITIAL_PURCHASE,Web,102.21,USD,8/27/19,8/27/20,No,No,NULL,NULL,Yes,US/Canada,Other,Web,Yes,Yes,NULL,NULL,NULL,NULL,NULL,1,$102.21,366, $0.28 ,,
6110,ESP,Limited,INITIAL_PURCHASE,Web,102.21,USD,8/29/19,8/29/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$102.21,366, $0.28 ,,
22556,ALL,Limited,INITIAL_PURCHASE,Web,102.21,USD,2/26/20,2/26/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,6,3,0,2,0,1,$102.21,366, $0.28 ,,
23917,TGL,Limited,INITIAL_PURCHASE,Web,102.21,USD,7/16/19,7/16/20,No,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0,1,$102.21,366, $0.28 ,,
36980,FRA,Limited,INITIAL_PURCHASE,Web,102.21,USD,6/27/19,6/27/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,4,4,0,2,0,1,$102.21,366, $0.28 ,,
39081,ALL,Limited,INITIAL_PURCHASE,Web,102.21,USD,2/20/20,2/20/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,7,1,0,1,0,1,$102.21,366, $0.28 ,,
39908,LAT,Limited,INITIAL_PURCHASE,Web,102.21,USD,12/23/19,12/23/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,1,0,0,0,0,1,$102.21,366, $0.28 ,,
8260,ALL,Limited,INITIAL_PURCHASE,Web,102.35,USD,3/29/20,3/29/21,No,Yes,3/27/20,3/30/20,Yes,US/Canada,Consumer,Web,Yes,Yes,12,8,8,1,1,1,$102.35,365, $0.28 ,,
24596,ALL,Limited,INITIAL_PURCHASE,Web,102.35,USD,3/13/20,3/13/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,9,3,0,2,0,1,$102.35,365, $0.28 ,,
31210,ALL,Limited,INITIAL_PURCHASE,Web,102.35,USD,3/19/20,3/19/21,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,6,0,0,0,0,1,$102.35,365, $0.28 ,,
14375,LAT,Limited,INITIAL_PURCHASE,Web,102.35,USD,1/27/20,1/27/21,Yes,No,NULL,NULL,No,US/Canada,Consumer,App,Yes,Yes,10,0,0,0,0,1,$102.35,366, $0.28 ,,
34362,FRA,Limited,INITIAL_PURCHASE,Web,102.35,USD,8/16/19,8/16/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,3,0,0,0,0,1,$102.35,366, $0.28 ,,
9224,ENG,Limited,INITIAL_PURCHASE,Web,102.59,USD,3/9/20,3/9/21,No,Yes,3/13/20,3/20/20,Yes,US/Canada,Consumer,Web,Yes,Yes,7,1,0,1,0,1,$102.59,365, $0.28 ,,
